,product_img,product_name,category_name,compnay_name,saleqtytypestr,prodsaletypedetails,quantity,mrp,totalqtymrp,BatchNumber,dtExpiryDate,order_id
29,pro-1-220422123531.jpg,SKINLITE CREAM 15GM           ,Ethical,Zydus Cadila,PIECE,,1,104.38,104.38,I205175,May-2024,1306
30,pro-1-140422043700.jpg,GLIPTAGREAT M 500             ,Ethical,MANKIND PHARMA FUTURE,Strip,,2,51.96,103.92,O0FZW008,December-2024,1306
31,pro-1-210422023953.jpg,CIPLACTIN TAB                 ,Ethical,Cipla,Strip,,10,33.15,331.50,    ,May-2025,1305
32,pro-1-220422025844.jpg,MOSI-D ED                    ,Ethical,F.D.C,PIECE,,1,22.84,22.84,343C001,August-2024,1305
33,pro-1-050822070932.jpg,TEXAKIND INJ,Ethical,MANKIND PHARMA LTD,PIECE,,3,29.9,89.7,E21W005,January-2025,1305
34,pro-1-140922022306.jpg,OVRAL-L TAB,Ethical,PFIZER,Strip,,1,45.38,45.38,GW1307,June-2025,1305
35,noimage.png,NEUROBION FORTE INJ 7AMP,Ethical,PROCTER & GAMBLE HEALT LTD,PIECE,,7,81.6,571.2,2217C59909,January-2024,1305
36,pro-1-120722042827.jpg,CIPLOX TZ  TABLETS,Ethical,Cipla,Box,,2,109.19,218.38,SB30011,December-2025,1305
37,pro-1-140422023415.jpg,ASTHAKIND P DROP              ,Ethical,LIFE STAR PHARMA LTD,PIECE,,3,43.4,130.2,A0FZW004,December-2024,1305
38,pro-1-140422053245.jpg,T-98 DROP                     ,Ethical,MANKIND PHARMA LTD,PIECE,,5,22.91,114.55,A6BTW001,December-2024,1305
39,pro-1-200622121157.jpg,1-AL SYRUP                    ,Ethical,F.D.C,PIECE,,8,28.56,228.48,    ,July-2024,1305
40,pro-1-100322032748.jpg,ASCORIL EXPECTORANT,Ethical,GLENMARK PHARMACEUTICALS LTD,PIECE,,1,89.76,89.76,    ,September-2023,1305
41,pro-1-140422032856.jpg,FLOZEN-AA TAB                 ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,1,71.83,71.83,F9AHW007,December-2025,1305
42,pro-1-210422022141.webp,C-SORA OINTMENT               ,Ethical,Dr.Reddy,PIECE,,3,42.84,128.52,    ,June-2024,1305
43,noimage.png,REGESTRONE TAB 10 TAB,Ethical,TORRENT (VIVA (31)),Strip,,1,41.15,41.15,DAFC0065,August-2024,1305
44,pro-1-200423124732.jpg,VERTIN 16 TAB 15TAB,Ethical,ABBOTT (NERUROLIF),Strip,,1,248.49,248.49,RBIB23002,January-2026,1305
45,pro-1-210322062801.jpg,UNIENZYME TAB,Ethical,Torrent,Strip,,1,53.93,53.93,9GE9J223,February-2024,1305
46,pro-1-100322031218.jpg,ALLEGRA M TAB,Ethical,SANOFI,Strip,,1,190.74,190.74,    ,October-2024,1305
47,pro-1-200423044734.jpg,PYRIMON DF DROP 5ML,Ethical,FDC (PIXCEL),PIECE,,1,60.49,60.49,082I042,November-2023,1305
48,pro-1-210322045403.jpg,MOXIKIND CV 625 TAB,Ethical,Mankind,Strip,,10,101.64,1016.40,B6AEW073,February-2025,1304
49,pro-1-140422034440.jpg,NUROKIND PLUS CAP             ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,10,75.55,755.50,D15W009,July-2024,1304
50,pro-1-210422022501.webp,CANDIBIOTIC PLUS              ,Ethical,GLENMARK PHARMACEUTICALS LTD,PIECE,,2,61.98,123.96,N22CP039,April-2024,1304
51,pro-1-100322084259.jpg,ABHAYRAB VAIL,Ethical,Human biologicals institue,PIECE,,1,244.8,244.8,    ,May-2025,1304
52,pro-1-140422025451.jpg,OMNACORTIL 10                 ,Ethical,MACLEODS PHARACEUTICALS,Strip,,50,9.82,491.00,GPG23052A,January-2027,1303
53,pro-1-140422025507.jpg,OMNACORTIL 5                  ,Ethical,MACLEODS PHARACEUTICALS,Strip,,100,5.6,560.0,GPF23054A,January-2027,1303
54,pro-1-210422125554.webp,BETNOVATE C                   ,Ethical,GSK,PIECE,,10,41.82,418.20,    ,August-2024,1303
55,pro-1-210422125519.jpg,BETNOVAT GM                   ,Ethical,GSK,PIECE,,10,28.05,280.50,    ,December-2023,1303
56,pro-1-291222124834.jpg,BECOSULES CAP 1*25,Ethical,PFIZER,Box,,1,907.8,907.8,    ,October-2023,1303
57,pro-1-250323012959.jpg,DIGENE ORANGE TAB 15TAB,Ethical,ABBOTT (OTC),Strip,,10,16.61,166.10,480101D7,November-2025,1303
58,pro-1-210422023348.jpg,CETZINE TAB                   ,Ethical,Dr.Reddy,Strip,,20,21.54,430.80,EMV220961,June-2025,1303
59,pro-1-140422025507.jpg,OMNACORTIL 5                  ,Ethical,MACLEODS PHARACEUTICALS,Strip,,100,5.6,560.0,GPF23054A,January-2027,1302
60,pro-1-140422025451.jpg,OMNACORTIL 10                 ,Ethical,MACLEODS PHARACEUTICALS,Strip,,50,9.82,491.00,GPG23052A,January-2027,1302
61,pro-1-210422125554.webp,BETNOVATE C                   ,Ethical,GSK,PIECE,,10,41.82,418.20,    ,August-2024,1302
62,pro-1-210422125519.jpg,BETNOVAT GM                   ,Ethical,GSK,PIECE,,10,28.05,280.50,    ,December-2023,1302
63,pro-1-291222124834.jpg,BECOSULES CAP 1*25,Ethical,PFIZER,Box,,1,907.8,907.8,    ,October-2023,1302
64,pro-1-250323012959.jpg,DIGENE ORANGE TAB 15TAB,Ethical,ABBOTT (OTC),Strip,,10,16.61,166.10,480101D7,November-2025,1302
65,pro-1-220422125056.jpg,NUTROLIN-B PLUS CAP           ,Ethical,Cipla,Strip,,10,38.57,385.70,G2CW222016,May-2024,1302
66,pro-1-251222042101.jpg,COMBIFLAM TAB 1*39               ,Ethical,SANOFI,Box,,1,1326,1326,    ,October-2024,1301
67,pro-1-140422033342.jpg,MAHACEF 200 TAB               ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,5,59,295,C0AKW005,January-2025,1300
68,pro-1-131022054447.jpg,UNWANTED 21,Ethical,MANKIND SPECIAL DIVISION,Strip,,2,22.71,45.42,N3ALV083,November-2024,1300
69,pro-1-140422053517.jpg,UNWANTED-KIT                  ,Ethical,MANKIND PHARMA LTD,PIECE,,5,60.06,300.30,L7ALW011,January-2025,1300
70,noimage.png,NOZIA INJ 2ML,Ethical,Zydus Cadila,PIECE,,5,45.88,229.40,CTZ1004,December-2024,1300
71,pro-1-200622013436.jpg,SCARAB LOTION                 ,Ethical,ARISTO,PIECE,,5,48.31,241.55,MPM225216,November-2024,1300
72,pro-1-210422052522.webp,ZIFI 200 TAB                  ,Ethical,F.D.C,Strip,,3,74.57,223.71,013B059,July-2024,1299
73,noimage.png,NOZIA INJ 2ML,Ethical,Zydus Cadila,PIECE,,5,45.88,229.40,CTZ1004,December-2024,1299
74,pro-1-140422033342.jpg,MAHACEF 200 TAB               ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,3,59,177,C0AKW005,January-2025,1299
75,pro-1-140422110103.jpg,PANTOP 40MG TAB               ,Ethical,ARISTO,Strip,,1,116.02,116.02,SPJ221509,February-2025,1298
76,pro-1-140422033108.jpg,GLIMESTAR-M2                  ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,1,77.91,77.91,C35W009,December-2024,1298
77,noimage.png,OFLOMAC M 60ML SYP 60ML,Ethical,MACLEODS PHARMA (MAIN),PIECE,,2,47.88,95.76,KOA12301A,February-2026,1298
78,pro-1-010722054602.jpg,OFLOX OZ TABS,Ethical,Cipla,Strip,,5,105.27,526.35,STC22267,August-2024,1298
79,pro-1-181222014236.jpg,DESTROL M                     ,General,GENERIC,PIECE,,1,386.92,386.92,   ,June-2024,1298
80,pro-1-140422025316.jpg,MEGALIS-20                    ,Ethical,MACLEODS PHARACEUTICALS,Strip,,5,111.67,558.35,KMA22212C,November-2025,1298
81,pro-1-210322060734.jpg,MACTOTAL,Ethical,MACLEODS PHARACEUTICALS,Strip,,2,138.62,277.24,X22J020,March-2024,1298
82,pro-1-140422045156.jpg,CEFAKIND-250 MG TAB           ,Ethical,MANKIND PHARMA LTD,Strip,,12,146.97,1763.64,C7AEW005,February-2025,1298
83,pro-1-140422110103.jpg,PANTOP 40MG TAB               ,Ethical,ARISTO,Strip,1,10,113.22,1132.20,SPJ221509,January-24,1297
84,pro-1-140422025525.jpg,OMNACORTIL DROP               ,Ethical,MACLEODS PHARACEUTICALS,PIECE,,5,30.73,153.65,GPK23075A,July-2024,1297
85,noimage.png,NEUROBION FORTE INJ 7AMP,Ethical,PROCTER & GAMBLE HEALT LTD,PIECE,,1,81.6,81.6,2217C59909,January-2024,1297
86,pro-1-251222055546.jpg,HADENSA CAP 1*10,Ethical,Himalaya,Box,1*10,1,367.2,367.2,0421,February-2026,1297
87,pro-1-120123075647.jpg,VITCOFOL C IMP 1*25                 ,Ethical,F.D.C,Box,1,1,295.8,295.8,672I007,October-2023,1297
88,pro-1-110322034503.jpg,COBADEX CZS,Ethical,GSK,Strip,,3,78.44,235.32,EA107,April-2024,1296
89,pro-1-100322032748.jpg,ASCORIL EXPECTORANT,Ethical,GLENMARK PHARMACEUTICALS LTD,PIECE,,2,89.76,179.52,11222454,September-2023,1296
90,pro-1-120322103918.jpg,RINIFOL CAP,Ethical,Elan pharma (india) pvt ltd.,Strip,,5,42,210,RFC2J061,November-2023,1296
91,pro-1-210322045403.jpg,MOXIKIND CV 625 TAB,Ethical,Mankind,Strip,,3,101.64,304.92,B6AEW073,February-2025,1296
92,pro-1-120322104957.jpg,SPORIDEX 500 CAP,Ethical,Sun Pharma,Strip,,2,175.67,351.34,DFD5654A,November-2024,1296
93,pro-1-140422104335.jpg,GUDCEF-200 TAB                ,Ethical,Mankind,Strip,,3,104.32,312.96,B5AKW027,January-2025,1296
94,pro-1-140422105007.jpg,MONOCEF 1GM                   ,Ethical,ARISTO,PIECE,1,25,25.54,638.50,BPB230251,April-2025,1296
95,pro-1-200622013436.jpg,SCARAB LOTION                 ,Ethical,ARISTO,PIECE,,2,48.31,96.62,MPM225216,November-2024,1296
96,pro-1-140422025525.jpg,OMNACORTIL DROP               ,Ethical,MACLEODS PHARACEUTICALS,PIECE,,2,30.73,61.46,GPK23075A,July-2024,1296
97,pro-1-140422031456.jpg,RACIGYL-SB SACHET             ,Ethical,MANKIND MAGNET,PIECE,,1,218.38,218.38,A5JQW002,June-2024,1296
98,pro-1-140422033342.jpg,MAHACEF 200 TAB               ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,3,59,177,C0AKW005,January-2025,1296
99,pro-1-181222014312.jpg,BOROLINE CREAM                ,General,G.D. PHARMACEUTIALS PVT LTD,PIECE,,3,35.68,107.04,   ,June-2024,1296
100,pro-1-130123060437.jpg,BOROPLUS 19ML,General,EMAMI,PIECE,,3,36.18,108.54,   ,June-2024,1296
101,pro-1-180123064955.jpg,ABHAY TOX,Vaccine,INDIAN IMMUNOLOGICALS LTD,PIECE,,1,8.94,8.94,    ,August-2025,1296
102,pro-1-181222022930.jpg,PET SAFA CHURN                ,General,DIVISA HEARBAL CARE PVT LTD,PIECE,,2,77.38,154.76,   ,June-2024,1296
103,pro-1-100322032052.jpg,BECADEXAMIN CAP,Ethical,GSK,PIECE,,2,38.05,76.10,BH310,April-2024,1296
104,pro-1-181222013720.jpg,EYE MANTRA DROP               ,General,DR.JUNEJA`S,PIECE,,2,60.3,120.6,   ,June-2024,1296
105,pro-1-140422030312.jpg,BRUTAFLAM-90                  ,Ethical,MANKIND MAGNET,Strip,,2,84.01,168.02,B5HPW001,December-2024,1295
106,pro-1-140422030243.jpg,BRUTAFLAM PLUS                ,Ethical,MANKIND MAGNET,Strip,,2,77.02,154.04,B6HPV021,November-2024,1295
107,pro-1-140422034539.jpg,OTOCIN C EAR DROP             ,Ethical,MANKIND PHARMA DISEOVERY,PIECE,,1,48.66,48.66,F5IBW002,July-2024,1295
108,pro-1-250323024113.jpg,EPTOIN SYP 200ML,Ethical,ABBOTT (NERUROLIF),PIECE,,2,58.17,116.34,TPJ0014,December-2024,1295
109,pro-1-180622070244.jpg,COLISPAS DROP                 ,Ethical,SALUTE BESTO CHEM,PIECE,,2,15.81,31.62,BES22G04,June-2024,1295
110,pro-1-210422051807.jpg,WYSOLONE TAB 5MG              ,Ethical,PFIZER,Strip,,24,8.37,200.88,GN5646,December-2024,1295
111,pro-1-181222013720.jpg,EYE MANTRA DROP               ,General,DR.JUNEJA`S,PIECE,,2,60.3,120.6,   ,June-2024,1295
112,pro-1-181222022455.jpg,P-6 CAP                       ,General,TRRUST HEALTH CARE,PIECE,,1,72.36,72.36,   ,June-2024,1295
113,pro-1-181222023008.jpg,SWASTH VARDHAK CAP            ,General,SUN INDIA,PIECE,,1,65.33,65.33,   ,June-2024,1295
114,pro-1-181222011840.jfif,JB SOAP 25GM                  ,General,JONSON,PIECE,,1,135.68,135.68,   ,June-2024,1295
115,pro-1-130123060534.jpg,COMPLAN 500GM CHO,General,Zydus Wellness Product Ltd,PIECE,,1,251.25,251.25,   ,June-2024,1295
116,pro-1-120322104900.jpg,SPORIDEX 250 CAP,Ethical,Sun Pharma,Strip,,4,72.55,290.20,DFD3721A,July-2024,1295
117,pro-1-140422033342.jpg,MAHACEF 200 TAB               ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,6,59,354,C0AKW005,January-2025,1295
118,pro-1-040722050721.jpg,ATORLIP 20 NEW 1*15,Ethical,Cipla,Strip,,1,189.26,189.26,SN20904,April-2025,1295
119,pro-1-181222022916.jpg,DR.ORTHO OIL 60ML             ,General,DR.ORTHO,PIECE,,1,114.57,114.57,   ,June-2024,1295
120,pro-1-140422105007.jpg,MONOCEF 1GM                   ,Ethical,ARISTO,PIECE,1,25,25.54,638.50,BPB230251,April-2025,1295
121,pro-1-200622113709.jpg,BETNESOL-N-E/DROP             ,Ethical,GSK,PIECE,,5,17.86,89.30,GV303,January-2025,1295
122,pro-1-200722013130.jpg,MIKACIN 500MG,Ethical,ARISTO,PIECE,1,16,34.58,553.28,BLL220579,April-25,1295
123,pro-1-140422034457.jpg,NUROKIND PLUS INJ             ,Ethical,MANKIND PHARMA DISEOVERY,Box,,6,66.19,397.14,L4AAV165,June-2024,1295
124,pro-1-200622124728.jpg,NUROKIND GOLD IN              ,Ethical,MANKIND PHARMA FUTURE,PIECE,,6,68.71,412.26,D11W011,July-2024,1295
125,pro-1-140422043818.jpg,NUROKIND GOLD CAP             ,Ethical,MANKIND PHARMA FUTURE,Strip,,6,63.59,381.54,B1ABW001,June-2024,1295
126,pro-1-210422030051.jpg,COLIMEX DROPS                 ,Ethical,WALLACE PHARMACEUTIALS,PIECE,,2,56.1,112.2,CRR027C,September-2025,1295
127,pro-1-100322032906.jpg,1-AL 5MG TAB,Ethical,F.D.C,Strip,,5,26.47,132.35,072J022,September-2024,1294
128,pro-1-140422045215.jpg,CEFAKIND-500 MG TAB           ,Ethical,MANKIND PHARMA LTD,Strip,,2,300.98,601.96,C8AEW014,January-2025,1294
129,pro-1-140422034440.jpg,NUROKIND PLUS CAP             ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,2,75.55,151.10,D15W009,July-2024,1294
130,pro-1-140422034035.jpg,MONTICOPE TAB                 ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,5,63.59,317.95,C45W004,January-2025,1294
131,pro-1-140422054151.jpg,ZENFLOX-OZ TAB                ,Ethical,MANKIND PHARMA LTD,Strip,,3,75.41,226.23,G0IAV065,October-2025,1294
132,noimage.png,BETADINE LOTION 100 ML,Ethical,WIN-MEDICARE LTD.,PIECE,,2,80.62,161.24,PP0772,June-2025,1294
133,pro-1-210422051430.jpg,VOVERAN SR 100MG              ,Ethical,NOVARTIS India ltd.,Strip,,1,145.03,145.03,Y23SWBD2,October-2024,1294
134,noimage.png,GRILLINCTUS BM SYP (N) 100ML,Ethical,FRANCO INDIAN PHARMA. PVT. LTD.,PIECE,,2,83.49,166.98,S23007,July-2024,1294
135,noimage.png,NEERI SYP 200ML               ,Ethical,AMIL,PIECE,1,3,168.61,505.83,NRS-2837-D,May-2024,1294
136,noimage.png,NUFORCE M/P  15ML 15 ML,Ethical,MANKIND (DISCOVERY),PIECE,,4,66.95,267.80,C4IBW001,December-2024,1293
137,pro-1-090622104508.jpg,MIKACIN 100MG,Ethical,ARISTO,PIECE,,24,13.79,330.96,ZV03L122,October-2025,1293
138,pro-1-140422110639.jpg,TAXIM O 200MG TAB             ,Ethical,ALKEM LABORATORIES,Strip,10,20,69.36,1387.20,23180078,January-24,1293
139,noimage.png,CODISTAR DX 100ML 100ML,Ethical,MANKIND (PHARMA),PIECE,,5,55.63,278.15,A22W003,February-2025,1293
140,pro-1-210322045403.jpg,MOXIKIND CV 625 TAB,Ethical,Mankind,Strip,,1,101.64,101.64,B6AEW073,February-2025,1292
141,pro-1-200622013436.jpg,SCARAB LOTION                 ,Ethical,ARISTO,PIECE,,1,48.31,48.31,MPM225216,November-2024,1292
142,pro-1-140422025917.jpg,SENSICLAV 625                 ,Ethical,MACLEODS PHARACEUTICALS,Strip,,1,99.21,99.21,JAB23061A,January-2025,1292
143,noimage.png,QUTIPIN 25 10 TAB,Ethical,SUN PHARMA. IND. LTD.,Strip,,9,48.11,432.99,GTE0287A,October-2025,1292
144,pro-1-220422100126.jpg,FORACORT 0.5 RESP             ,Ethical,Cipla,PIECE,,1,44.5,44.5,T30035,July-2024,1292
145,pro-1-220422103942.jpg,GELUSIL MPS SYP               ,Ethical,PFIZER,PIECE,,1,92.98,92.98,2219224E,May-2024,1292
146,noimage.png,SULPITAC 50 10 TAB,Ethical,SUN PHARMA (SYNERGY DIVISON),Strip,,9,77.91,701.19,GTD2408A,November-2024,1292
147,noimage.png,NEXITO-20 MG 10 TAB,Ethical,SUN PHARMA (SYNERGY DIVISON),Strip,,9,109.58,986.22,SIE0572A,August-2025,1292
148,pro-1-140422053405.jpg,TELMIKIND-AM                  ,Ethical,MANKIND PHARMA LTD,Strip,,10,52.7,527.0,C65W016,January-2025,1292
149,noimage.png,R B TONE SYP 200ML,Ethical,MEDLEY PHARMACEUTICALS LTD,PIECE,,2,126.82,253.64,E20670,October-2024,1291
150,pro-1-210422032338.jpg,DEXONA TAB                    ,Ethical,Zydus Cadila,Strip,,20,5.24,104.80,BEY1298,October-2025,1291
151,pro-1-210322044003.jpg,DENTAFORCE  DT TAB,Ethical,Mankind,Strip,,5,38.46,192.30,E5HPW001,December-2024,1291
152,pro-1-140422032359.jpg,DOLOKIND PLUS TAB             ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,5,43.61,218.05,G85W007,December-2024,1291
153,pro-1-100322032149.jpg,AVIL 50,Ethical,SANOFI,Strip,,5,9.16,45.80,3P0256A,December-2025,1291
154,noimage.png,NUFORCE SHAMPOO 50 ML,Ethical,MANKIND (STAR),PIECE,,1,155.03,155.03,A1IBV014,November-2024,1291
155,pro-1-250422111423.jpg,CROCIN ADVANCE                ,Ethical,GSK,Strip,,5,16.97,84.85,EA22526,November-2024,1291
156,pro-1-220422112521.jpg,HEPATOGLOBINE SYP             ,Ethical,REPTAKOS BRETT & CO LTD,PIECE,,1,162.53,162.53,RHZ0015,November-2024,1291
157,pro-1-300323112804.jpg,CRITIPRO POWDER 200GM,Ethical,ARISTO (MF2),PIECE,,1,373.93,373.93,68602J22,February-2024,1290
158,pro-1-300323120014.jpg,MIKACIN 1GM VIAL VIAL,Ethical,ARISTO (MF2),PIECE,,8,112.27,898.16,MPC221121,February-2024,1290
159,pro-1-300323120111.jpg,MIKACIN 750MG,Ethical,ARISTO (MF2),PIECE,,8,84.21,673.68,MPK214505,September-2023,1290
160,pro-1-300323125329.5MG INJ VAIL,FORCEF 1.5MG INJ VAIL,Ethical,ARISTO (MF3),PIECE,,1,204.15,204.15,MPJ213923,February-2024,1290
161,pro-1-300323021343.jpg,ZEROTUSS XP SYP 100 ML,Ethical,ARISTO (MF4),PIECE,,1,61.21,61.21,DPK222327,March-2024,1290
162,pro-1-300323034756.jpg,DOXOMAX XP TAB 10TAB,Ethical,ARISTO (T.F.),Strip,,1,54.91,54.91,DPA230129,December-2024,1290
163,pro-1-140422034241.jpg,NOBEL SPAS IN                 ,Ethical,MANKIND PHARMA DISEOVERY,PIECE,,1,56.57,56.57,A0NOW001,December-2024,1289
164,pro-1-140422034440.jpg,NUROKIND PLUS CAP             ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,1,75.55,75.55,D15W009,July-2024,1289
165,pro-1-140422034539.jpg,OTOCIN C EAR DROP             ,Ethical,MANKIND PHARMA DISEOVERY,PIECE,,2,48.66,97.32,F5IBW002,July-2024,1289
166,pro-1-140422034711.jpg,SCABELICE-LOSSAN              ,Ethical,MANKIND PHARMA DISEOVERY,PIECE,,1,50.41,50.41,A3IBW001,December-2025,1289
167,pro-1-140422043943.jpg,PRESTAKIND TAB                ,Ethical,MANKIND PHARMA FUTURE,Strip,,22,17.37,382.14,M2ALV007,April-2024,1289
168,pro-1-140422045001.jpg,BANDY PLUS SUSP               ,Ethical,MANKIND PHARMA LTD,PIECE,,1,26.73,26.73,B0AGW004,December-2024,1289
169,pro-1-200622124455.jpg,DOLOFORCE DT                  ,Ethical,MANKIND PHARMA LTD,Strip,,1,53.16,53.16,M1IAV010,September-2024,1289
170,pro-1-140422034053.jpg,MONTICOPE-A TAB               ,Ethical,MANKIND PHARMA DISEOVERY,Strip,,1,110.74,110.74,A6GKW006,February-2025,1289
171,pro-1-310722105330.jpg,HICOPE SYP                    ,Ethical,MANKIND PHARMA LTD,PIECE,,1,45.5,45.5,B0AJW008,June-2024,1289
172,pro-1-310722110322.jpg,MEFKIND FORTE                 ,Ethical,MANKIND PHARMA LTD,PIECE,,2,35.4,70.8,C22W001,February-2025,1289
173,pro-1-140422052227.jpg,NOBEL PLUS SUSP               ,Ethical,MANKIND PHARMA LTD,PIECE,,2,33.61,67.22,C1ABV044,November-2024,1289
174,pro-1-140422052304.jpg,NOBEL SPAS TAB                ,Ethical,MANKIND PHARMA LTD,Strip,,2,53.95,107.90,K1AGW001,June-2024,1289
175,pro-1-140422053348.jpg,TELMIKIND AMH                 ,Ethical,MANKIND PHARMA LTD,Strip,,1,72.55,72.55,C95W007,February-2025,1289
176,pro-1-200622122138.jpg,VOMIKIND SYP                  ,Ethical,MANKIND PHARMA LTD,PIECE,,1,26.21,26.21,A32W005,January-2025,1289
177,pro-1-310722060839.jpg,AEROCORT R/CAP                ,Ethical,Cipla,PIECE,,1,87.33,87.33,SA23288,April-2024,1289
178,pro-1-210422121026.jpg,AKT-4                         ,Ethical,Lupin,Strip,,5,20.74,103.70,A306268,December-2024,1289
179,pro-1-210422122137.jpg,AMODEP AT TAB                 ,Ethical,F.D.C,Strip,,1,32.3,32.3,072L044,November-2024,1289
180,pro-1-210422021934.jpg,BUDATE TRANSPULS              ,Ethical,Lupin,PIECE,,7,9.74,68.18,T123004,December-2024,1289
181,pro-1-270722044956.jpg,CALPOL SYP,Ethical,GSK,PIECE,,2,26.33,52.66,NA261,December-2024,1289
182,pro-1-210422023326.jpg,CELIN 500MG                   ,Ethical,KOYE Pharmaceuticals pvt ltd.,Strip,,1,35.12,35.12,CEL39F22,May-2024,1289
